HaulID,Survey,Country,Institute,Campaign,SurveyPeriod,Ship,Gear,GearDeployment,MeshSize,MeshType,CodendMesh,StationNumber,ELHaulFlag,NationalHaulID,Day,Month,Year,Hour,Minute,StartLatitude,StartLongitude,HaulDurationMinutes,HaulDurationSeconds,Distance,WireAngle,WireLength,Netopening,NetopeningArea,FlowEfficiency,NetClogging,FlowmeterType,FlowmeterBrand,FlowIntRevs,FlowIntCalibr,FlowExtRevs,FlowExtCalibr,VolumeFiltInt,ELVolFlag,DepthUpper,DepthLower,DepthBottom,SurTemp,Temp20m,Temp50m,Temp100m,BotTemp,SurSal,Sal20m,BotSal,Day.night,RecordType,Notes,HaulID.1,Species,ELSampleFlag,Length,Number,SubFactor,SpecIdentMethod,OilGlobulesFlag,OilGlobulesNumber,OilGlobulesDiam,PreservationMethod,Country.1,SurveyPeriod.1,Ship.1,Gear.1,StationNumber.1,RecordType.1,Year.1,HaulID.2,Species.1,IndividualNumber,Length.1,DevScale,DevStage,Country.2,SurveyPeriod.2,Ship.2,Gear.2,StationNumber.2,RecordType.2,Year.2
2023NL5400101 ,DRS ,NL,1340,DRS ,  ,64T2 ,MRN2 ,  ,1600,WovFab ,500,10093716,  ,20235400101,28,4,2023,1,43,53.67433,4.84183,11,54,1028,,,2,3.141592654,1,0,EMD ,Valeport ,9116,9.42,10876,10.68,3040.207923,f ,0,26,33,9.15,,,,9.15,34.33,,34.35,n,HH,NA,2023NL5400101 ,Clupea harengus ,LV ,40,3,2.02,VISO ,N ,,,F4B ,NL,  ,64T2 ,MRN2 ,10093716,HL,2023,2023NL5400101 ,Clupea harengus ,,40,MN1 ,d ,NL,  ,64T2 ,MRN2 ,10093716,CA,2023
2023NL5400101 ,DRS ,NL,1340,DRS ,  ,64T2 ,MRN2 ,  ,1600,WovFab ,500,10093716,  ,20235400101,28,4,2023,1,43,53.67433,4.84183,11,54,1028,,,2,3.141592654,1,0,EMD ,Valeport ,9116,9.42,10876,10.68,3040.207923,f ,0,26,33,9.15,,,,9.15,34.33,,34.35,n,HH,NA,2023NL5400101 ,Clupea harengus ,LV ,41,3,2.02,VISO ,N ,,,F4B ,NL,  ,64T2 ,MRN2 ,10093716,HL,2023,2023NL5400101 ,Clupea harengus ,,41,MN1 ,d ,NL,  ,64T2 ,MRN2 ,10093716,CA,2023
2023NL5400101 ,DRS ,NL,1340,DRS ,  ,64T2 ,MRN2 ,  ,1600,WovFab ,500,10093716,  ,20235400101,28,4,2023,1,43,53.67433,4.84183,11,54,1028,,,2,3.141592654,1,0,EMD ,Valeport ,9116,9.42,10876,10.68,3040.207923,f ,0,26,33,9.15,,,,9.15,34.33,,34.35,n,HH,NA,2023NL5400101 ,Clupea harengus ,LV ,42,2,2.02,VISO ,N ,,,F4B ,NL,  ,64T2 ,MRN2 ,10093716,HL,2023,2023NL5400101 ,Clupea harengus ,,42,MN1 ,d ,NL,  ,64T2 ,MRN2 ,10093716,CA,2023
2023NL5400101 ,DRS ,NL,1340,DRS ,  ,64T2 ,MRN2 ,  ,1600,WovFab ,500,10093716,  ,20235400101,28,4,2023,1,43,53.67433,4.84183,11,54,1028,,,2,3.141592654,1,0,EMD ,Valeport ,9116,9.42,10876,10.68,3040.207923,f ,0,26,33,9.15,,,,9.15,34.33,,34.35,n,HH,NA,2023NL5400101 ,Clupea harengus ,LV ,44,3,2.02,VISO ,N ,,,F4B ,NL,  ,64T2 ,MRN2 ,10093716,HL,2023,2023NL5400101 ,Clupea harengus ,,44,MN1 ,d ,NL,  ,64T2 ,MRN2 ,10093716,CA,2023
2023NL5400101 ,DRS ,NL,1340,DRS ,  ,64T2 ,MRN2 ,  ,1600,WovFab ,500,10093716,  ,20235400101,28,4,2023,1,43,53.67433,4.84183,11,54,1028,,,2,3.141592654,1,0,EMD ,Valeport ,9116,9.42,10876,10.68,3040.207923,f ,0,26,33,9.15,,,,9.15,34.33,,34.35,n,HH,NA,2023NL5400101 ,Clupea harengus ,LV ,45,1,2.02,VISO ,N ,,,F4B ,NL,  ,64T2 ,MRN2 ,10093716,HL,2023,2023NL5400101 ,Clupea harengus ,,45,MN1 ,d ,NL,  ,64T2 ,MRN2 ,10093716,CA,2023
2023NL5400101 ,DRS ,NL,1340,DRS ,  ,64T2 ,MRN2 ,  ,1600,WovFab ,500,10093716,  ,20235400101,28,4,2023,1,43,53.67433,4.84183,11,54,1028,,,2,3.141592654,1,0,EMD ,Valeport ,9116,9.42,10876,10.68,3040.207923,f ,0,26,33,9.15,,,,9.15,34.33,,34.35,n,HH,NA,2023NL5400101 ,Clupea harengus ,LV ,46,2,2.02,VISO ,N ,,,F4B ,NL,  ,64T2 ,MRN2 ,10093716,HL,2023,2023NL5400101 ,Clupea harengus ,,46,MN1 ,d ,NL,  ,64T2 ,MRN2 ,10093716,CA,2023
2023NL5400101 ,DRS ,NL,1340,DRS ,  ,64T2 ,MRN2 ,  ,1600,WovFab ,500,10093716,  ,20235400101,28,4,2023,1,43,53.67433,4.84183,11,54,1028,,,2,3.141592654,1,0,EMD ,Valeport ,9116,9.42,10876,10.68,3040.207923,f ,0,26,33,9.15,,,,9.15,34.33,,34.35,n,HH,NA,2023NL5400101 ,Clupea harengus ,LV ,47,4,2.02,VISO ,N ,,,F4B ,NL,  ,64T2 ,MRN2 ,10093716,HL,2023,2023NL5400101 ,Clupea harengus ,,47,MN1 ,d ,NL,  ,64T2 ,MRN2 ,10093716,CA,2023
2023NL5400101 ,DRS ,NL,1340,DRS ,  ,64T2 ,MRN2 ,  ,1600,WovFab ,500,10093716,  ,20235400101,28,4,2023,1,43,53.67433,4.84183,11,54,1028,,,2,3.141592654,1,0,EMD ,Valeport ,9116,9.42,10876,10.68,3040.207923,f ,0,26,33,9.15,,,,9.15,34.33,,34.35,n,HH,NA,2023NL5400101 ,Clupea harengus ,LV ,48,2,2.02,VISO ,N ,,,F4B ,NL,  ,64T2 ,MRN2 ,10093716,HL,2023,2023NL5400101 ,Clupea harengus ,,48,MN1 ,d ,NL,  ,64T2 ,MRN2 ,10093716,CA,2023
2023NL5400101 ,DRS ,NL,1340,DRS ,  ,64T2 ,MRN2 ,  ,1600,WovFab ,500,10093716,  ,20235400101,28,4,2023,1,43,53.67433,4.84183,11,54,1028,,,2,3.141592654,1,0,EMD ,Valeport ,9116,9.42,10876,10.68,3040.207923,f ,0,26,33,9.15,,,,9.15,34.33,,34.35,n,HH,NA,2023NL5400101 ,Clupea harengus ,LV ,49,1,2.02,VISO ,N ,,,F4B ,NL,  ,64T2 ,MRN2 ,10093716,HL,2023,2023NL5400101 ,Clupea harengus ,,49,MN1 ,d ,NL,  ,64T2 ,MRN2 ,10093716,CA,2023
2023NL5400102 ,DRS ,NL,1340,DRS ,  ,64T2 ,MRN2 ,  ,1600,WovFab ,500,10093717,  ,20235400102,28,4,2023,3,35,53.336,4.5625,13,30,1652,,,2,3.141592654,1,0,EMD ,Valeport ,12272,9.42,14321,10.68,4092.741513,f ,0,22,26,9.23,,,,9.27,33.33,,33.63,n,HH,NA,2023NL5400102 ,Clupea harengus ,LV ,33,3,1.56,VISO ,N ,,,F4B ,NL,  ,64T2 ,MRN2 ,10093717,HL,2023,2023NL5400102 ,Clupea harengus ,,33,MN1 ,d ,NL,  ,64T2 ,MRN2 ,10093717,CA,2023
2023NL5400102 ,DRS ,NL,1340,DRS ,  ,64T2 ,MRN2 ,  ,1600,WovFab ,500,10093717,  ,20235400102,28,4,2023,3,35,53.336,4.5625,13,30,1652,,,2,3.141592654,1,0,EMD ,Valeport ,12272,9.42,14321,10.68,4092.741513,f ,0,22,26,9.23,,,,9.27,33.33,,33.63,n,HH,NA,2023NL5400102 ,Clupea harengus ,LV ,34,2,1.56,VISO ,N ,,,F4B ,NL,  ,64T2 ,MRN2 ,10093717,HL,2023,2023NL5400102 ,Clupea harengus ,,34,MN1 ,d ,NL,  ,64T2 ,MRN2 ,10093717,CA,2023
2023NL5400102 ,DRS ,NL,1340,DRS ,  ,64T2 ,MRN2 ,  ,1600,WovFab ,500,10093717,  ,20235400102,28,4,2023,3,35,53.336,4.5625,13,30,1652,,,2,3.141592654,1,0,EMD ,Valeport ,12272,9.42,14321,10.68,4092.741513,f ,0,22,26,9.23,,,,9.27,33.33,,33.63,n,HH,NA,2023NL5400102 ,Clupea harengus ,LV ,35,1,1.56,VISO ,N ,,,F4B ,NL,  ,64T2 ,MRN2 ,10093717,HL,2023,2023NL5400102 ,Clupea harengus ,,35,MN1 ,d ,NL,  ,64T2 ,MRN2 ,10093717,CA,2023
2023NL5400102 ,DRS ,NL,1340,DRS ,  ,64T2 ,MRN2 ,  ,1600,WovFab ,500,10093717,  ,20235400102,28,4,2023,3,35,53.336,4.5625,13,30,1652,,,2,3.141592654,1,0,EMD ,Valeport ,12272,9.42,14321,10.68,4092.741513,f ,0,22,26,9.23,,,,9.27,33.33,,33.63,n,HH,NA,2023NL5400102 ,Clupea harengus ,LV ,37,1,1.56,VISO ,N ,,,F4B ,NL,  ,64T2 ,MRN2 ,10093717,HL,2023,2023NL5400102 ,Clupea harengus ,,37,MN1 ,d ,NL,  ,64T2 ,MRN2 ,10093717,CA,2023
2023NL5400102 ,DRS ,NL,1340,DRS ,  ,64T2 ,MRN2 ,  ,1600,WovFab ,500,10093717,  ,20235400102,28,4,2023,3,35,53.336,4.5625,13,30,1652,,,2,3.141592654,1,0,EMD ,Valeport ,12272,9.42,14321,10.68,4092.741513,f ,0,22,26,9.23,,,,9.27,33.33,,33.63,n,HH,NA,2023NL5400102 ,Clupea harengus ,LV ,39,1,1.56,VISO ,N ,,,F4B ,NL,  ,64T2 ,MRN2 ,10093717,HL,2023,2023NL5400102 ,Clupea harengus ,,39,MN1 ,d ,NL,  ,64T2 ,MRN2 ,10093717,CA,2023
2023NL5400102 ,DRS ,NL,1340,DRS ,  ,64T2 ,MRN2 ,  ,1600,WovFab ,500,10093717,  ,20235400102,28,4,2023,3,35,53.336,4.5625,13,30,1652,,,2,3.141592654,1,0,EMD ,Valeport ,12272,9.42,14321,10.68,4092.741513,f ,0,22,26,9.23,,,,9.27,33.33,,33.63,n,HH,NA,2023NL5400102 ,Clupea harengus ,LV ,41,1,1.56,VISO ,N ,,,F4B ,NL,  ,64T2 ,MRN2 ,10093717,HL,2023,2023NL5400102 ,Clupea harengus ,,41,MN1 ,d ,NL,  ,64T2 ,MRN2 ,10093717,CA,2023
2023NL5400102 ,DRS ,NL,1340,DRS ,  ,64T2 ,MRN2 ,  ,1600,WovFab ,500,10093717,  ,20235400102,28,4,2023,3,35,53.336,4.5625,13,30,1652,,,2,3.141592654,1,0,EMD ,Valeport ,12272,9.42,14321,10.68,4092.741513,f ,0,22,26,9.23,,,,9.27,33.33,,33.63,n,HH,NA,2023NL5400102 ,Clupea harengus ,LV ,42,1,1.56,VISO ,N ,,,F4B ,NL,  ,64T2 ,MRN2 ,10093717,HL,2023,2023NL5400102 ,Clupea harengus ,,42,MN1 ,d ,NL,  ,64T2 ,MRN2 ,10093717,CA,2023
2023NL5400102 ,DRS ,NL,1340,DRS ,  ,64T2 ,MRN2 ,  ,1600,WovFab ,500,10093717,  ,20235400102,28,4,2023,3,35,53.336,4.5625,13,30,1652,,,2,3.141592654,1,0,EMD ,Valeport ,12272,9.42,14321,10.68,4092.741513,f ,0,22,26,9.23,,,,9.27,33.33,,33.63,n,HH,NA,2023NL5400102 ,Clupea harengus ,LV ,43,1,1.56,VISO ,N ,,,F4B ,NL,  ,64T2 ,MRN2 ,10093717,HL,2023,2023NL5400102 ,Clupea harengus ,,43,MN1 ,d ,NL,  ,64T2 ,MRN2 ,10093717,CA,2023
2023NL5400102 ,DRS ,NL,1340,DRS ,  ,64T2 ,MRN2 ,  ,1600,WovFab ,500,10093717,  ,20235400102,28,4,2023,3,35,53.336,4.5625,13,30,1652,,,2,3.141592654,1,0,EMD ,Valeport ,12272,9.42,14321,10.68,4092.741513,f ,0,22,26,9.23,,,,9.27,33.33,,33.63,n,HH,NA,2023NL5400102 ,Clupea harengus ,LV ,45,1,1.56,VISO ,N ,,,F4B ,NL,  ,64T2 ,MRN2 ,10093717,HL,2023,2023NL5400102 ,Clupea harengus ,,45,MN1 ,d ,NL,  ,64T2 ,MRN2 ,10093717,CA,2023
2023NL5400102 ,DRS ,NL,1340,DRS ,  ,64T2 ,MRN2 ,  ,1600,WovFab ,500,10093717,  ,20235400102,28,4,2023,3,35,53.336,4.5625,13,30,1652,,,2,3.141592654,1,0,EMD ,Valeport ,12272,9.42,14321,10.68,4092.741513,f ,0,22,26,9.23,,,,9.27,33.33,,33.63,n,HH,NA,2023NL5400102 ,Clupea harengus ,LV ,46,1,1.56,VISO ,N ,,,F4B ,NL,  ,64T2 ,MRN2 ,10093717,HL,2023,2023NL5400102 ,Clupea harengus ,,46,MN1 ,d ,NL,  ,64T2 ,MRN2 ,10093717,CA,2023
2023NL5400102 ,DRS ,NL,1340,DRS ,  ,64T2 ,MRN2 ,  ,1600,WovFab ,500,10093717,  ,20235400102,28,4,2023,3,35,53.336,4.5625,13,30,1652,,,2,3.141592654,1,0,EMD ,Valeport ,12272,9.42,14321,10.68,4092.741513,f ,0,22,26,9.23,,,,9.27,33.33,,33.63,n,HH,NA,2023NL5400102 ,Clupea harengus ,LV ,47,1,1.56,VISO ,N ,,,F4B ,NL,  ,64T2 ,MRN2 ,10093717,HL,2023,2023NL5400102 ,Clupea harengus ,,47,MN1 ,d ,NL,  ,64T2 ,MRN2 ,10093717,CA,2023
2023NL5400103 ,DRS ,NL,1340,DRS ,  ,64T2 ,MRN2 ,  ,1600,WovFab ,500,10093718,  ,20235400103,28,4,2023,4,43,53.15617,4.35183,11,54,1113,,,2,3.141592654,1,1,EMD ,Valeport ,9554,9.42,11529,10.68,3186.281976,f ,0,25,33,9.2,,,,9.22,34.13,,34.14,n,HH,NA,2023NL5400103 ,Clupea harengus ,LV ,29,1,1,VISO ,N ,,,F4B ,NL,  ,64T2 ,MRN2 ,10093718,HL,2023,2023NL5400103 ,Clupea harengus ,,29,MN1 ,d ,NL,  ,64T2 ,MRN2 ,10093718,CA,2023
2023NL5400103 ,DRS ,NL,1340,DRS ,  ,64T2 ,MRN2 ,  ,1600,WovFab ,500,10093718,  ,20235400103,28,4,2023,4,43,53.15617,4.35183,11,54,1113,,,2,3.141592654,1,1,EMD ,Valeport ,9554,9.42,11529,10.68,3186.281976,f ,0,25,33,9.2,,,,9.22,34.13,,34.14,n,HH,NA,2023NL5400103 ,Clupea harengus ,LV ,32,1,1,VISO ,N ,,,F4B ,NL,  ,64T2 ,MRN2 ,10093718,HL,2023,2023NL5400103 ,Clupea harengus ,,32,MN1 ,d ,NL,  ,64T2 ,MRN2 ,10093718,CA,2023
2023NL5400104 ,DRS ,NL,1340,DRS ,  ,64T2 ,MRN2 ,  ,1600,WovFab ,500,10093719,  ,20235400104,28,4,2023,6,51,52.7985,4.25117,13,36,1129,,,2,3.141592654,1,0,EMD ,Valeport ,11860,9.42,14005,10.68,3955.338522,f ,0,21,28,9.39,,,,9.45,33.47,,34.17,d,HH,NA,2023NL5400104 ,Clupea harengus ,LV ,35,1,1,VISO ,N ,,,F4B ,NL,  ,64T2 ,MRN2 ,10093719,HL,2023,2023NL5400104 ,Clupea harengus ,,35,MN1 ,d ,NL,  ,64T2 ,MRN2 ,10093719,CA,2023
2023NL5400105 ,DRS ,NL,1340,DRS ,  ,64T2 ,MRN2 ,  ,1600,WovFab ,500,10093720,  ,20235400105,28,4,2023,10,5,52.23883,4.26033,10,24,709,,,2,3.141592654,1,1,EMD ,Valeport ,7323,9.42,9065,10.68,2442.238111,f ,0,13,20,9.7,,,,9.66,30.03,,30.78,d,HH,NA,2023NL5400105 ,Clupea harengus ,LV ,28,1,1,VISO ,N ,,,F4B ,NL,  ,64T2 ,MRN2 ,10093720,HL,2023,2023NL5400105 ,Clupea harengus ,,28,MN1 ,d ,NL,  ,64T2 ,MRN2 ,10093720,CA,2023
2023NL5400105 ,DRS ,NL,1340,DRS ,  ,64T2 ,MRN2 ,  ,1600,WovFab ,500,10093720,  ,20235400105,28,4,2023,10,5,52.23883,4.26033,10,24,709,,,2,3.141592654,1,1,EMD ,Valeport ,7323,9.42,9065,10.68,2442.238111,f ,0,13,20,9.7,,,,9.66,30.03,,30.78,d,HH,NA,2023NL5400105 ,Clupea harengus ,LV ,48,1,1,VISO ,N ,,,F4B ,NL,  ,64T2 ,MRN2 ,10093720,HL,2023,2023NL5400105 ,Clupea harengus ,,48,MN1 ,d ,NL,  ,64T2 ,MRN2 ,10093720,CA,2023
2023NL5400106 ,DRS ,NL,1340,DRS ,  ,64T2 ,MRN2 ,  ,1600,WovFab ,500,10093721,  ,20235400106,1,5,2023,12,55,52.75733,3.25533,12,24,1335,,,2,3.141592654,1,1,EMD ,Valeport ,9215,9.42,11291,10.68,3073.224661,f ,0,27,31,9.65,,,,9.6,34.7,,34.63,d,HH,NA,2023NL5400106 ,Clupea harengus ,LV ,30,1,2.02,VISO ,N ,,,F4B ,NL,  ,64T2 ,MRN2 ,10093721,HL,2023,2023NL5400106 ,Clupea harengus ,,30,MN1 ,d ,NL,  ,64T2 ,MRN2 ,10093721,CA,2023
2023NL5400107 ,DRS ,NL,1340,DRS ,  ,64T2 ,MRN2 ,  ,1600,WovFab ,500,10093722,  ,20235400107,1,5,2023,14,17,52.83483,2.81917,12,54,1064,,,2,3.141592654,1,1,EMD ,Valeport ,10014,9.42,12652,10.68,3339.693083,f ,0,30,36,9.43,,,,9.27,34.53,,34.5,d,HH,NA,2023NL5400107 ,Clupea harengus ,LV ,31,1,1.72,VISO ,N ,,,F4B ,NL,  ,64T2 ,MRN2 ,10093722,HL,2023,2023NL5400107 ,Clupea harengus ,,31,MN1 ,d ,NL,  ,64T2 ,MRN2 ,10093722,CA,2023
2023NL5400109 ,DRS ,NL,1340,DRS ,  ,64T2 ,MRN2 ,  ,1600,WovFab ,500,10093724,  ,20235400109,1,5,2023,18,1,53.16183,2.869,14,42,1402,,,2,3.141592654,1,1,EMD ,Valeport ,11556,9.42,14079,10.68,3853.953791,f ,0,28,33,8.94,,,,8.87,34.23,,34.23,d,HH,NA,2023NL5400109 ,Clupea harengus ,LV ,15,1,1,VISO ,N ,,,F4B ,NL,  ,64T2 ,MRN2 ,10093724,HL,2023,2023NL5400109 ,Clupea harengus ,,15,MN1 ,c ,NL,  ,64T2 ,MRN2 ,10093724,CA,2023
2023NL5400110 ,DRS ,NL,1340,DRS ,  ,64T2 ,MRN2 ,  ,1600,WovFab ,500,10093725,  ,20235400110,1,5,2023,19,23,53.25867,3.255,13,6,852,,,2,3.141592654,1,1,EMD ,Valeport ,10152,9.42,12418,10.68,3385.716414,f ,0,20,27,9.45,,,,9.28,34.44,,34.47,d,HH,NA,2023NL5400110 ,Clupea harengus ,LV ,,2,1,VISO ,N ,,,F4B ,NL,  ,64T2 ,MRN2 ,10093725,HL,2023,2023NL5400110 ,Clupea harengus ,,,MN1 ,c ,NL,  ,64T2 ,MRN2 ,10093725,CA,2023
2023NL5400111 ,DRS ,NL,1340,DRS ,  ,64T2 ,MRN2 ,  ,1600,WovFab ,500,10093726,  ,20235400111,1,5,2023,22,13,53.769,3.713,14,6,997,,,2,3.141592654,1,1,EMD ,Valeport ,10934,9.42,13462,10.68,3646.515295,f ,0,30,37,9.26,,,,8.77,34.47,,34.47,n,HH,NA,2023NL5400111 ,Clupea harengus ,LV ,32,1,1,VISO ,N ,,,F4B ,NL,  ,64T2 ,MRN2 ,10093726,HL,2023,2023NL5400111 ,Clupea harengus ,,32,MN1 ,d ,NL,  ,64T2 ,MRN2 ,10093726,CA,2023
2023NL5400111 ,DRS ,NL,1340,DRS ,  ,64T2 ,MRN2 ,  ,1600,WovFab ,500,10093726,  ,20235400111,1,5,2023,22,13,53.769,3.713,14,6,997,,,2,3.141592654,1,1,EMD ,Valeport ,10934,9.42,13462,10.68,3646.515295,f ,0,30,37,9.26,,,,8.77,34.47,,34.47,n,HH,NA,2023NL5400111 ,Clupea harengus ,LV ,41,1,1,VISO ,N ,,,F4B ,NL,  ,64T2 ,MRN2 ,10093726,HL,2023,2023NL5400111 ,Clupea harengus ,,41,MN1 ,d ,NL,  ,64T2 ,MRN2 ,10093726,CA,2023
2023NL5400112 ,DRS ,NL,1340,DRS ,  ,64T2 ,MRN2 ,  ,1600,WovFab ,500,10093727,  ,20235400112,1,5,2023,23,29,53.84817,3.31617,16,18,1825,,,2,3.141592654,1,1,EMD ,Valeport ,13084,9.42,15975,10.68,4363.545466,f ,0,34,42,8.95,,,,8.72,34.35,,34.37,n,HH,NA,2023NL5400112 ,Clupea harengus ,LV ,39,2,1.2,VISO ,N ,,,F4B ,NL,  ,64T2 ,MRN2 ,10093727,HL,2023,2023NL5400112 ,Clupea harengus ,,39,MN1 ,d ,NL,  ,64T2 ,MRN2 ,10093727,CA,2023
2023NL5400112 ,DRS ,NL,1340,DRS ,  ,64T2 ,MRN2 ,  ,1600,WovFab ,500,10093727,  ,20235400112,1,5,2023,23,29,53.84817,3.31617,16,18,1825,,,2,3.141592654,1,1,EMD ,Valeport ,13084,9.42,15975,10.68,4363.545466,f ,0,34,42,8.95,,,,8.72,34.35,,34.37,n,HH,NA,2023NL5400112 ,Clupea harengus ,LV ,40,1,1.2,VISO ,N ,,,F4B ,NL,  ,64T2 ,MRN2 ,10093727,HL,2023,2023NL5400112 ,Clupea harengus ,,40,MN1 ,d ,NL,  ,64T2 ,MRN2 ,10093727,CA,2023
2023NL5400112 ,DRS ,NL,1340,DRS ,  ,64T2 ,MRN2 ,  ,1600,WovFab ,500,10093727,  ,20235400112,1,5,2023,23,29,53.84817,3.31617,16,18,1825,,,2,3.141592654,1,1,EMD ,Valeport ,13084,9.42,15975,10.68,4363.545466,f ,0,34,42,8.95,,,,8.72,34.35,,34.37,n,HH,NA,2023NL5400112 ,Clupea harengus ,LV ,41,2,1.2,VISO ,N ,,,F4B ,NL,  ,64T2 ,MRN2 ,10093727,HL,2023,2023NL5400112 ,Clupea harengus ,,41,MN1 ,d ,NL,  ,64T2 ,MRN2 ,10093727,CA,2023
2023NL5400112 ,DRS ,NL,1340,DRS ,  ,64T2 ,MRN2 ,  ,1600,WovFab ,500,10093727,  ,20235400112,1,5,2023,23,29,53.84817,3.31617,16,18,1825,,,2,3.141592654,1,1,EMD ,Valeport ,13084,9.42,15975,10.68,4363.545466,f ,0,34,42,8.95,,,,8.72,34.35,,34.37,n,HH,NA,2023NL5400112 ,Clupea harengus ,LV ,42,3,1.2,VISO ,N ,,,F4B ,NL,  ,64T2 ,MRN2 ,10093727,HL,2023,2023NL5400112 ,Clupea harengus ,,42,MN1 ,d ,NL,  ,64T2 ,MRN2 ,10093727,CA,2023
2023NL5400112 ,DRS ,NL,1340,DRS ,  ,64T2 ,MRN2 ,  ,1600,WovFab ,500,10093727,  ,20235400112,1,5,2023,23,29,53.84817,3.31617,16,18,1825,,,2,3.141592654,1,1,EMD ,Valeport ,13084,9.42,15975,10.68,4363.545466,f ,0,34,42,8.95,,,,8.72,34.35,,34.37,n,HH,NA,2023NL5400112 ,Clupea harengus ,LV ,22,1,1.2,VISO ,N ,,,F4B ,NL,  ,64T2 ,MRN2 ,10093727,HL,2023,2023NL5400112 ,Clupea harengus ,,22,MN1 ,d ,NL,  ,64T2 ,MRN2 ,10093727,CA,2023
2023NL5400112 ,DRS ,NL,1340,DRS ,  ,64T2 ,MRN2 ,  ,1600,WovFab ,500,10093727,  ,20235400112,1,5,2023,23,29,53.84817,3.31617,16,18,1825,,,2,3.141592654,1,1,EMD ,Valeport ,13084,9.42,15975,10.68,4363.545466,f ,0,34,42,8.95,,,,8.72,34.35,,34.37,n,HH,NA,2023NL5400112 ,Clupea harengus ,LV ,20,1,1.2,VISO ,N ,,,F4B ,NL,  ,64T2 ,MRN2 ,10093727,HL,2023,2023NL5400112 ,Clupea harengus ,,20,MN1 ,d ,NL,  ,64T2 ,MRN2 ,10093727,CA,2023
2023NL5400113 ,DRS ,NL,1340,DRS ,  ,64T2 ,MRN2 ,  ,1600,WovFab ,500,10093728,  ,20235400113,2,5,2023,1,10,54.173,3.3355,17,6,1596,,,2,3.141592654,1,1,EMD ,Valeport ,12822,9.42,15974,10.68,4276.167835,f ,0,35,41,8.81,,,,8.42,34.43,,34.45,n,HH,NA,2023NL5400113 ,Clupea harengus ,LV ,,1,1.7,VISO ,N ,,,F4B ,NL,  ,64T2 ,MRN2 ,10093728,HL,2023,2023NL5400113 ,Clupea harengus ,,,MN1 ,d ,NL,  ,64T2 ,MRN2 ,10093728,CA,2023
2023NL5400114 ,DRS ,NL,1340,DRS ,  ,64T2 ,MRN2 ,  ,1600,WovFab ,500,10093729,  ,20235400114,2,5,2023,2,33,54.25783,3.7515,10,54,1150,,,2,3.141592654,1,1,EMD ,Valeport ,9389,9.42,11375,10.68,3131.254079,f ,0,38,44,8.41,,,,8.13,34.47,,34.47,n,HH,NA,2023NL5400114 ,Clupea harengus ,LV ,41,1,1,VISO ,N ,,,F4B ,NL,  ,64T2 ,MRN2 ,10093729,HL,2023,2023NL5400114 ,Clupea harengus ,,41,MN1 ,d ,NL,  ,64T2 ,MRN2 ,10093729,CA,2023
        2018NL018,DRS,NL,1340,DRS,,64T2 ,MRN2,dO,1600,WoFab,500,721917,,20185400018,17,4,2018,8,41,54.75317,7.55617,10,48,911,,,2,3.141592654,1,0.371616809,EMD,Valeport,11232,8.83,4174,8.69,3996.191245,f,0,18,23,5.28,,,,5.22,33.44,,32.96,d,HH,NA,        2018NL018,,,,,,,,,,,NL,,64T2 ,MRN2,721917,HL,2018,        2018NL018,,,,,,NL,,64T2 ,MRN2,721917,CA,2018
        2018NL028,DRS,NL,1340,DRS,,64T2 ,MRN2,dO,1600,WoFab,500,721927,,20185400028,18,4,2018,4,23,55.77033,5.29067,13,18,1489,,,2,3.141592654,1,0.993757707,EMD,Valeport,12976,8.83,12895,8.69,4616.682478,f,0,49,55,5.21,,,,5.21,35.17,,34.94,n,HH,NA,        2018NL028,,,,,,,,,,,NL,,64T2 ,MRN2,721927,HL,2018,        2018NL028,,,,,,NL,,64T2 ,MRN2,721927,CA,2018
        2019NL009,DRS,NL,1340,DRS,,64T2 ,MRN2,dO,1600,WoFab,500,748728,,20195400109,16,4,2019,0,34,53.77633,6.7525,11,12,522,,,2,3.141592654,1,1.173079466,EMD,Valeport,7563,8.15,8872,8.54,2915.320889,f,0,12,16,7.79,,,,7.78,32.55,,32.59,n,HH,NA,        2019NL009,,,,,,,,,,,NL,,64T2 ,MRN2,748728,HL,2019,        2019NL009,,,,,,NL,,64T2 ,MRN2,748728,CA,2019
        2019NL017,DRS,NL,1340,DRS,,64T2 ,MRN2,dO,1600,WoFab,500,748736,,20195400117,16,4,2019,11,36,55.25867,7.63583,12,18,1267,,,2,3.141592654,1,1.0752037,EMD,Valeport,9082,8.15,9765,8.54,3500.852084,f,0,20,25,7.29,,,,7.14,31.74,,33.08,d,HH,NA,        2019NL017,,,,,,,,,,,NL,,64T2 ,MRN2,748736,HL,2019,        2019NL017,,,,,,NL,,64T2 ,MRN2,748736,CA,2019
        2019NL018,DRS,NL,1340,DRS,,64T2 ,MRN2,dO,1600,WoFab,500,748737,,20195400118,16,4,2019,13,37,55.68817,7.4395,12,18,1435,,,2,3.141592654,1,1.053961749,EMD,Valeport,10248,8.15,10801,8.54,3950.311843,f,0,13,18,7.71,,,,7.33,31.84,,33.37,d,HH,NA,        2019NL018,,,,,,,,,,,NL,,64T2 ,MRN2,748737,HL,2019,        2019NL018,,,,,,NL,,64T2 ,MRN2,748737,CA,2019
